walker	A	B	C	D	E	log_l	log_p
25	2.260671076e+00	1.651757267e+00	-5.276964204e-01	9.056364699e-02	-5.479371051e-01	9.661736825e+00	4.082199452e-02
26	1.654012031e+00	1.514364094e+00	-8.307955879e-01	1.580333482e-01	-2.275646259e-01	7.763128091e+00	4.082199452e-02
27	2.020961186e+00	1.678578457e+00	-3.095501609e-01	7.938803443e-02	-8.151426047e-01	9.412915967e+00	4.082199452e-02
28	1.805795653e+00	1.594274533e+00	-3.309739353e-01	7.351820513e-02	-1.412620653e+00	5.614605890e+00	4.082199452e-02
29	2.597066926e+00	1.596935604e+00	-9.468832246e-01	8.493724638e-02	-3.085866660e-01	8.747635061e+00	4.082199452e-02
30	1.988809672e+00	1.166280876e+00	-7.413929714e-01	1.130858310e-01	-1.436283442e+00	7.194854006e+00	4.082199452e-02
31	2.205973186e+00	1.388284541e+00	-5.047996674e-01	1.051651441e-01	-1.137450002e+00	9.269304823e+00	4.082199452e-02
32	2.912875420e+00	1.391546379e+00	-5.281042495e-01	9.123623599e-02	-7.111569763e-01	7.314798860e+00	4.082199452e-02
33	2.291864320e+00	1.552272538e+00	-6.101792892e-01	8.574581098e-02	-9.652522491e-01	8.370912845e+00	4.082199452e-02
34	1.976963653e+00	1.430224505e+00	-1.703785352e-01	3.329349181e-02	-1.030482726e+00	5.793072567e+00	4.082199452e-02
35	2.071217465e+00	1.628043365e+00	-6.699801924e-01	8.687692370e-02	-2.945164957e-01	9.591602737e+00	4.082199452e-02
36	1.362907351e+00	1.391764690e+00	-7.377566226e-01	9.891659255e-02	-2.458011006e-01	1.161930517e+01	4.082199452e-02
37	2.069929370e+00	1.268866485e+00	-6.098068917e-01	1.242103649e-01	-5.067773992e-01	9.583987123e+00	4.082199452e-02
38	1.730098817e+00	1.464724781e+00	-9.017415934e-01	1.264428678e-01	-3.135250356e-01	1.132520771e+01	4.082199452e-02
39	1.880552975e+00	1.710280660e+00	-9.172419188e-01	1.252107267e-01	-4.838536544e-01	8.377167659e+00	4.082199452e-02
40	1.828140027e+00	1.217085884e+00	-3.954954557e-01	1.217555561e-01	-4.262723761e-01	1.039584838e+01	4.082199452e-02
41	1.657959054e+00	1.218110301e+00	-3.941063755e-01	1.561117985e-01	-1.099253843e+00	1.054307185e+01	4.082199452e-02
42	2.127507064e+00	1.399178016e+00	-1.088130911e-01	9.640125875e-02	-8.276382956e-01	9.134613444e+00	4.082199452e-02
43	1.508767094e+00	1.594357104e+00	-9.569692331e-01	1.269479050e-01	-3.596023761e-01	1.078882430e+01	4.082199452e-02
44	1.613562811e+00	1.115971052e+00	-2.248396058e-01	1.170172357e-01	-8.833687516e-01	7.753092890e+00	4.082199452e-02
45	1.449919073e+00	1.389995402e+00	-5.863557009e-01	1.373198351e-01	-4.263414974e-01	1.089764166e+01	4.082199452e-02
46	2.429623723e+00	1.530883597e+00	-6.210974870e-01	1.360104527e-01	-8.409919304e-01	9.402110930e+00	4.082199452e-02
47	1.498575070e+00	1.678993999e+00	-1.035503503e+00	1.100411329e-01	-1.842078951e-01	6.963572349e+00	4.082199452e-02
48	2.204478323e+00	1.686429821e+00	-4.016937971e-01	5.298509602e-02	-7.491765644e-01	8.445434790e+00	4.082199452e-02
49	2.142447601e+00	1.551541402e+00	-9.612044372e-01	1.401540963e-01	-3.873932151e-01	9.022621969e+00	4.082199452e-02
0	1.374493953e+00	1.530801518e+00	-5.890519643e-01	7.134230148e-02	-3.433152601e-01	8.968820501e+00	4.082199452e-02
1	2.442187067e+00	1.321496129e+00	-7.362262556e-01	5.098560816e-02	-1.299945560e+00	7.373017192e+00	4.082199452e-02
2	2.349088043e+00	1.574149797e+00	-7.531464045e-01	9.840704205e-02	-4.652503350e-01	9.716164158e+00	4.082199452e-02
3	1.971090649e+00	1.451902970e+00	-5.151969665e-02	7.532510584e-02	-9.892556445e-01	7.238829609e+00	4.082199452e-02
4	2.378712536e+00	1.589837576e+00	-5.943373399e-01	1.045503019e-01	-8.630693785e-01	9.553276850e+00	4.082199452e-02
5	2.860819521e+00	1.295535910e+00	-9.366057293e-01	8.733898751e-02	-1.145763280e+00	6.339556172e+00	4.082199452e-02
6	2.290564312e+00	1.461668727e+00	-4.464406523e-01	1.325486477e-01	-9.585757685e-01	1.002478613e+01	4.082199452e-02
7	1.663098522e+00	1.448252340e+00	-5.663002664e-01	1.697472895e-01	-1.228323648e+00	8.208106336e+00	4.082199452e-02
8	2.273682593e+00	1.419270528e+00	-3.966065684e-01	1.194898663e-01	-7.434083572e-01	1.061366866e+01	4.082199452e-02
9	1.223132195e+00	1.611311087e+00	-8.333249126e-01	9.193854881e-02	-2.205736858e-01	8.567677677e+00	4.082199452e-02
10	1.759515535e+00	1.533519975e+00	-5.768890212e-01	1.176871252e-01	-4.224972763e-01	1.074413464e+01	4.082199452e-02
11	2.123112265e+00	1.470726818e+00	-5.925659217e-01	1.544492420e-01	-5.549206185e-01	9.771004871e+00	4.082199452e-02
12	1.820790635e+00	1.507541938e+00	-3.461568286e-01	1.497898984e-01	-5.889977179e-01	1.009048538e+01	4.082199452e-02
13	1.994335295e+00	1.614148995e+00	-3.074792621e-01	6.548017584e-02	-1.062290703e+00	8.710153225e+00	4.082199452e-02
14	2.114965035e+00	1.555580235e+00	-5.035822728e-01	6.020557823e-02	-1.211859599e+00	8.014846815e+00	4.082199452e-02
15	1.971710945e+00	1.399109249e+00	-1.662244478e-01	1.378871033e-01	-6.937363899e-01	1.020617409e+01	4.082199452e-02
16	1.303946618e+00	1.504317035e+00	-9.583786250e-01	1.204703999e-01	-2.956736012e-01	1.174940381e+01	4.082199452e-02
17	2.216450044e+00	1.307039308e+00	-1.744534291e-01	1.159105015e-01	-9.009924595e-01	9.482404623e+00	4.082199452e-02
18	2.231725435e+00	1.589510054e+00	-3.381457485e-01	1.093937709e-01	-9.264703867e-01	9.827978338e+00	4.082199452e-02
19	2.805637184e+00	1.531921476e+00	-6.000613659e-01	1.312496914e-01	-6.512411030e-01	7.350268232e+00	4.082199452e-02
20	2.055589007e+00	1.587974581e+00	-7.860573595e-01	1.085892092e-01	-4.100926789e-01	1.014541140e+01	4.082199452e-02
21	1.791668965e+00	1.699739959e+00	-4.810141328e-01	1.281832538e-01	-4.824191876e-01	8.997488670e+00	4.082199452e-02
22	1.606523686e+00	1.250906208e+00	-7.858798485e-02	1.284358014e-01	-8.230142553e-01	1.049623269e+01	4.082199452e-02
23	1.765303753e+00	1.503818339e+00	-3.617647628e-01	1.650774816e-01	-8.231095487e-01	8.888786324e+00	4.082199452e-02
24	1.748929033e+00	1.328657327e+00	-7.633050464e-01	1.055468150e-01	-1.899631570e-01	1.127623823e+01	4.082199452e-02
25	2.260671076e+00	1.651757267e+00	-5.276964204e-01	9.056364699e-02	-5.479371051e-01	9.661736825e+00	4.082199452e-02
26	1.654012031e+00	1.514364094e+00	-8.307955879e-01	1.580333482e-01	-2.275646259e-01	7.763128091e+00	4.082199452e-02
27	2.020961186e+00	1.678578457e+00	-3.095501609e-01	7.938803443e-02	-8.151426047e-01	9.412915967e+00	4.082199452e-02
28	1.805795653e+00	1.594274533e+00	-3.309739353e-01	7.351820513e-02	-1.412620653e+00	5.614605890e+00	4.082199452e-02
29	2.564409916e+00	1.590343588e+00	-9.023452468e-01	8.353985923e-02	-3.512443120e-01	9.091330203e+00	4.082199452e-02
30	1.988809672e+00	1.166280876e+00	-7.413929714e-01	1.130858310e-01	-1.436283442e+00	7.194854006e+00	4.082199452e-02
31	2.205973186e+00	1.388284541e+00	-5.047996674e-01	1.051651441e-01	-1.137450002e+00	9.269304823e+00	4.082199452e-02
32	2.912875420e+00	1.391546379e+00	-5.281042495e-01	9.123623599e-02	-7.111569763e-01	7.314798860e+00	4.082199452e-02
33	2.291864320e+00	1.552272538e+00	-6.101792892e-01	8.574581098e-02	-9.652522491e-01	8.370912845e+00	4.082199452e-02
34	2.075078251e+00	1.491569018e+00	-2.349895318e-01	6.260145237e-02	-9.904251918e-01	8.542547336e+00	4.082199452e-02
35	2.071217465e+00	1.628043365e+00	-6.699801924e-01	8.687692370e-02	-2.945164957e-01	9.591602737e+00	4.082199452e-02
36	1.148879331e+00	1.320369046e+00	-7.582364307e-01	1.025545845e-01	-2.310809104e-01	1.023955549e+01	4.082199452e-02
37	2.069929370e+00	1.268866485e+00	-6.098068917e-01	1.242103649e-01	-5.067773992e-01	9.583987123e+00	4.082199452e-02
38	1.730098817e+00	1.464724781e+00	-9.017415934e-01	1.264428678e-01	-3.135250356e-01	1.132520771e+01	4.082199452e-02
39	1.872700735e+00	1.700818865e+00	-9.045694800e-01	1.268189339e-01	-5.107363295e-01	8.454602841e+00	4.082199452e-02
40	1.892270272e+00	1.246187819e+00	-3.956553864e-01	1.214294386e-01	-4.719201091e-01	1.069795652e+01	4.082199452e-02
41	1.657959054e+00	1.218110301e+00	-3.941063755e-01	1.561117985e-01	-1.099253843e+00	1.054307185e+01	4.082199452e-02
42	2.127507064e+00	1.399178016e+00	-1.088130911e-01	9.640125875e-02	-8.276382956e-01	9.134613444e+00	4.082199452e-02
43	1.508767094e+00	1.594357104e+00	-9.569692331e-01	1.269479050e-01	-3.596023761e-01	1.078882430e+01	4.082199452e-02
44	1.613562811e+00	1.115971052e+00	-2.248396058e-01	1.170172357e-01	-8.833687516e-01	7.753092890e+00	4.082199452e-02
45	1.394609856e+00	1.375880655e+00	-6.039154175e-01	1.392954761e-01	-3.909596706e-01	1.107985028e+01	4.082199452e-02
46	2.603771780e+00	1.477745376e+00	-5.324566912e-01	1.388846116e-01	-9.442618124e-01	8.493364028e+00	4.082199452e-02
47	1.498575070e+00	1.678993999e+00	-1.035503503e+00	1.100411329e-01	-1.842078951e-01	6.963572349e+00	4.082199452e-02
48	2.346240120e+00	1.730741975e+00	-2.911870471e-01	2.593197905e-02	-8.835074885e-01	4.516077096e+00	4.082199452e-02
49	2.142447601e+00	1.551541402e+00	-9.612044372e-01	1.401540963e-01	-3.873932151e-01	9.022621969e+00	4.082199452e-02
0	1.374493953e+00	1.530801518e+00	-5.890519643e-01	7.134230148e-02	-3.433152601e-01	8.968820501e+00	4.082199452e-02
1	2.442187067e+00	1.321496129e+00	-7.362262556e-01	5.098560816e-02	-1.299945560e+00	7.373017192e+00	4.082199452e-02
2	2.389745024e+00	1.657657336e+00	-9.453849430e-01	8.703964098e-02	-3.152735688e-01	8.910732051e+00	4.082199452e-02
3	1.971090649e+00	1.451902970e+00	-5.151969665e-02	7.532510584e-02	-9.892556445e-01	7.238829609e+00	4.082199452e-02
4	2.378712536e+00	1.589837576e+00	-5.943373399e-01	1.045503019e-01	-8.630693785e-01	9.553276850e+00	4.082199452e-02
5	2.860819521e+00	1.295535910e+00	-9.366057293e-01	8.733898751e-02	-1.145763280e+00	6.339556172e+00	4.082199452e-02
6	2.286739666e+00	1.461689581e+00	-4.495476495e-01	1.325069815e-01	-9.541739088e-01	1.003734163e+01	4.082199452e-02
7	1.814144721e+00	1.455631868e+00	-5.749246335e-01	1.647241528e-01	-1.007210758e+00	8.965332231e+00	4.082199452e-02
8	2.278804792e+00	1.427588903e+00	-4.062496897e-01	1.187612795e-01	-7.492440991e-01	1.056306030e+01	4.082199452e-02
9	1.223132195e+00	1.611311087e+00	-8.333249126e-01	9.193854881e-02	-2.205736858e-01	8.567677677e+00	4.082199452e-02
10	1.759515535e+00	1.533519975e+00	-5.768890212e-01	1.176871252e-01	-4.224972763e-01	1.074413464e+01	4.082199452e-02
11	2.123112265e+00	1.470726818e+00	-5.925659217e-01	1.544492420e-01	-5.549206185e-01	9.771004871e+00	4.082199452e-02
12	1.820790635e+00	1.507541938e+00	-3.461568286e-01	1.497898984e-01	-5.889977179e-01	1.009048538e+01	4.082199452e-02
13	1.994335295e+00	1.614148995e+00	-3.074792621e-01	6.548017584e-02	-1.062290703e+00	8.710153225e+00	4.082199452e-02
14	2.114965035e+00	1.555580235e+00	-5.035822728e-01	6.020557823e-02	-1.211859599e+00	8.014846815e+00	4.082199452e-02
15	1.971710945e+00	1.399109249e+00	-1.662244478e-01	1.378871033e-01	-6.937363899e-01	1.020617409e+01	4.082199452e-02
16	1.303946618e+00	1.504317035e+00	-9.583786250e-01	1.204703999e-01	-2.956736012e-01	1.174940381e+01	4.082199452e-02
17	2.216450044e+00	1.307039308e+00	-1.744534291e-01	1.159105015e-01	-9.009924595e-01	9.482404623e+00	4.082199452e-02
18	2.232100017e+00	1.590315588e+00	-3.405987015e-01	1.091500925e-01	-9.215718319e-01	9.858217600e+00	4.082199452e-02
19	2.805637184e+00	1.531921476e+00	-6.000613659e-01	1.312496914e-01	-6.512411030e-01	7.350268232e+00	4.082199452e-02
20	1.858587849e+00	1.586838755e+00	-9.029447497e-01	1.110516402e-01	-1.339229582e-01	7.377843564e+00	4.082199452e-02
21	1.791668965e+00	1.699739959e+00	-4.810141328e-01	1.281832538e-01	-4.824191876e-01	8.997488670e+00	4.082199452e-02
22	1.606523686e+00	1.250906208e+00	-7.858798485e-02	1.284358014e-01	-8.230142553e-01	1.049623269e+01	4.082199452e-02
23	1.324982693e+00	1.517510542e+00	-2.721259829e-01	1.788326541e-01	-7.594864987e-01	6.281160920e+00	4.082199452e-02
24	1.748929033e+00	1.328657327e+00	-7.633050464e-01	1.055468150e-01	-1.899631570e-01	1.127623823e+01	4.082199452e-02
25	2.260671076e+00	1.651757267e+00	-5.276964204e-01	9.056364699e-02	-5.479371051e-01	9.661736825e+00	4.082199452e-02
26	1.659888183e+00	1.519374122e+00	-8.327778877e-01	1.571946189e-01	-2.351734314e-01	7.945918517e+00	4.082199452e-02
27	1.963840256e+00	1.725192066e+00	-2.794619960e-01	6.797174652e-02	-7.852620916e-01	8.852116369e+00	4.082199452e-02
28	1.987968475e+00	1.592863695e+00	-4.147167191e-01	8.338561316e-02	-1.237877493e+00	8.294164263e+00	4.082199452e-02
29	2.564409916e+00	1.590343588e+00	-9.023452468e-01	8.353985923e-02	-3.512443120e-01	9.091330203e+00	4.082199452e-02
30	2.052992046e+00	1.267638925e+00	-6.605512724e-01	9.743595815e-02	-1.337023648e+00	7.524547132e+00	4.082199452e-02
31	2.184414520e+00	1.284439211e+00	-4.957751247e-01	1.109201886e-01	-1.369801039e+00	7.925648839e+00	4.082199452e-02
32	2.912875420e+00	1.391546379e+00	-5.281042495e-01	9.123623599e-02	-7.111569763e-01	7.314798860e+00	4.082199452e-02
33	2.153120359e+00	1.765273123e+00	-4.938412384e-01	1.178285683e-01	-6.563390838e-01	8.913266445e+00	4.082199452e-02
34	2.075078251e+00	1.491569018e+00	-2.349895318e-01	6.260145237e-02	-9.904251918e-01	8.542547336e+00	4.082199452e-02
35	2.071217465e+00	1.628043365e+00	-6.699801924e-01	8.687692370e-02	-2.945164957e-01	9.591602737e+00	4.082199452e-02
36	1.148879331e+00	1.320369046e+00	-7.582364307e-01	1.025545845e-01	-2.310809104e-01	1.023955549e+01	4.082199452e-02
37	2.069929370e+00	1.268866485e+00	-6.098068917e-01	1.242103649e-01	-5.067773992e-01	9.583987123e+00	4.082199452e-02
38	1.730098817e+00	1.464724781e+00	-9.017415934e-01	1.264428678e-01	-3.135250356e-01	1.132520771e+01	4.082199452e-02
39	1.872700735e+00	1.700818865e+00	-9.045694800e-01	1.268189339e-01	-5.107363295e-01	8.454602841e+00	4.082199452e-02
40	2.005371744e+00	1.184472635e+00	-3.216780276e-01	1.264141543e-01	-5.144040917e-01	9.322211832e+00	4.082199452e-02
41	1.657959054e+00	1.218110301e+00	-3.941063755e-01	1.561117985e-01	-1.099253843e+00	1.054307185e+01	4.082199452e-02
42	2.125526782e+00	1.398790377e+00	-1.073785432e-01	9.629949402e-02	-8.281534123e-01	9.117834384e+00	4.082199452e-02
43	1.508767094e+00	1.594357104e+00	-9.569692331e-01	1.269479050e-01	-3.596023761e-01	1.078882430e+01	4.082199452e-02
44	1.613562811e+00	1.115971052e+00	-2.248396058e-01	1.170172357e-01	-8.833687516e-01	7.753092890e+00	4.082199452e-02
45	1.394609856e+00	1.375880655e+00	-6.039154175e-01	1.392954761e-01	-3.909596706e-01	1.107985028e+01	4.082199452e-02
46	2.571441211e+00	1.494142612e+00	-5.320081283e-01	1.343313004e-01	-9.069159165e-01	9.039823275e+00	4.082199452e-02
47	1.530952396e+00	1.680882752e+00	-1.024172301e+00	1.114931058e-01	-2.124660947e-01	7.466433665e+00	4.082199452e-02
48	2.346240120e+00	1.730741975e+00	-2.911870471e-01	2.593197905e-02	-8.835074885e-01	4.516077096e+00	4.082199452e-02
49	2.142447601e+00	1.551541402e+00	-9.612044372e-01	1.401540963e-01	-3.873932151e-01	9.022621969e+00	4.082199452e-02
0	1.374493953e+00	1.530801518e+00	-5.890519643e-01	7.134230148e-02	-3.433152601e-01	8.968820501e+00	4.082199452e-02
1	2.678264015e+00	1.352722497e+00	-7.759212297e-01	2.324859045e-02	-1.261876616e+00	5.497568695e+00	4.082199452e-02
2	2.389745024e+00	1.657657336e+00	-9.453849430e-01	8.703964098e-02	-3.152735688e-01	8.910732051e+00	4.082199452e-02
3	1.936049769e+00	1.493930979e+00	-3.167102850e-01	8.645273314e-02	-7.228479584e-01	9.052303741e+00	4.082199452e-02
4	2.486011660e+00	1.624563991e+00	-7.213246630e-01	1.193743025e-01	-8.180640287e-01	8.734774409e+00	4.082199452e-02
5	2.930594911e+00	1.247647525e+00	-1.034162990e+00	7.600812127e-02	-1.203354562e+00	4.919224536e+00	4.082199452e-02
6	2.355152907e+00	1.431653064e+00	-4.575233075e-01	1.437548932e-01	-8.892108799e-01	9.779641779e+00	4.082199452e-02
7	1.819586460e+00	1.458070581e+00	-5.744488566e-01	1.637916784e-01	-1.001247752e+00	8.951177300e+00	4.082199452e-02
8	2.367822584e+00	1.478316504e+00	-5.608734249e-01	1.077834195e-01	-6.251949864e-01	9.941596120e+00	4.082199452e-02
9	1.223132195e+00	1.611311087e+00	-8.333249126e-01	9.193854881e-02	-2.205736858e-01	8.567677677e+00	4.082199452e-02
10	1.817530912e+00	1.537238884e+00	-5.283074292e-01	1.173326832e-01	-4.386479026e-01	1.073858462e+01	4.082199452e-02
11	2.123112265e+00	1.470726818e+00	-5.925659217e-01	1.544492420e-01	-5.549206185e-01	9.771004871e+00	4.082199452e-02
12	2.276210900e+00	1.498385360e+00	-4.141572467e-01	1.231129164e-01	-4.323966649e-01	9.394329233e+00	4.082199452e-02
13	1.994335295e+00	1.614148995e+00	-3.074792621e-01	6.548017584e-02	-1.062290703e+00	8.710153225e+00	4.082199452e-02
14	2.223454939e+00	1.563971637e+00	-5.998382512e-01	6.583815747e-02	-1.004118730e+00	6.939115517e+00	4.082199452e-02
15	1.971710945e+00	1.399109249e+00	-1.662244478e-01	1.378871033e-01	-6.937363899e-01	1.020617409e+01	4.082199452e-02
16	1.259894546e+00	1.502453539e+00	-9.739232346e-01	1.159253338e-01	-3.031612285e-01	1.161690069e+01	4.082199452e-02
17	2.216450044e+00	1.307039308e+00	-1.744534291e-01	1.159105015e-01	-9.009924595e-01	9.482404623e+00	4.082199452e-02
18	2.244717880e+00	1.595705602e+00	-3.890056246e-01	1.073803780e-01	-8.730438870e-01	1.014241925e+01	4.082199452e-02
19	2.829414277e+00	1.530776768e+00	-5.935177409e-01	1.313285613e-01	-6.565880697e-01	7.105945328e+00	4.082199452e-02
20	1.858587849e+00	1.586838755e+00	-9.029447497e-01	1.110516402e-01	-1.339229582e-01	7.377843564e+00	4.082199452e-02
21	1.883323992e+00	1.636410256e+00	-5.118618896e-01	1.354466677e-01	-5.024682297e-01	9.976750911e+00	4.082199452e-02
22	1.606523686e+00	1.250906208e+00	-7.858798485e-02	1.284358014e-01	-8.230142553e-01	1.049623269e+01	4.082199452e-02
23	1.443527828e+00	1.405254609e+00	-1.906352279e-01	1.576126476e-01	-7.862353795e-01	9.221070607e+00	4.082199452e-02
24	1.739545923e+00	1.322840296e+00	-7.699628813e-01	1.067091100e-01	-1.637674649e-01	1.063794831e+01	4.082199452e-02
25	2.248332224e+00	1.650212813e+00	-5.369631659e-01	9.032353579e-02	-5.314321709e-01	9.672395290e+00	4.082199452e-02
26	1.659888183e+00	1.519374122e+00	-8.327778877e-01	1.571946189e-01	-2.351734314e-01	7.945918517e+00	4.082199452e-02
27	1.982208059e+00	1.632976678e+00	-3.588255262e-01	7.376187828e-02	-9.022501101e-01	8.694001511e+00	4.082199452e-02
28	1.987968475e+00	1.592863695e+00	-4.147167191e-01	8.338561316e-02	-1.237877493e+00	8.294164263e+00	4.082199452e-02
29	2.564409916e+00	1.590343588e+00	-9.023452468e-01	8.353985923e-02	-3.512443120e-01	9.091330203e+00	4.082199452e-02
30	2.054464999e+00	1.270211358e+00	-6.710330312e-01	9.653962754e-02	-1.362468265e+00	7.510588718e+00	4.082199452e-02
31	2.184414520e+00	1.284439211e+00	-4.957751247e-01	1.109201886e-01	-1.369801039e+00	7.925648839e+00	4.082199452e-02
32	2.596453661e+00	1.324435486e+00	-4.542501737e-01	9.751468601e-02	-7.530957310e-01	9.246326549e+00	4.082199452e-02
33	2.153120359e+00	1.765273123e+00	-4.938412384e-01	1.178285683e-01	-6.563390838e-01	8.913266445e+00	4.082199452e-02
34	2.075078251e+00	1.491569018e+00	-2.349895318e-01	6.260145237e-02	-9.904251918e-01	8.542547336e+00	4.082199452e-02
35	2.071217465e+00	1.628043365e+00	-6.699801924e-01	8.687692370e-02	-2.945164957e-01	9.591602737e+00	4.082199452e-02
36	1.148879331e+00	1.320369046e+00	-7.582364307e-01	1.025545845e-01	-2.310809104e-01	1.023955549e+01	4.082199452e-02
37	2.069929370e+00	1.268866485e+00	-6.098068917e-01	1.242103649e-01	-5.067773992e-01	9.583987123e+00	4.082199452e-02
38	1.730098817e+00	1.464724781e+00	-9.017415934e-01	1.264428678e-01	-3.135250356e-01	1.132520771e+01	4.082199452e-02
39	1.872700735e+00	1.700818865e+00	-9.045694800e-01	1.268189339e-01	-5.107363295e-01	8.454602841e+00	4.082199452e-02
40	2.005371744e+00	1.184472635e+00	-3.216780276e-01	1.264141543e-01	-5.144040917e-01	9.322211832e+00	4.082199452e-02
41	1.657959054e+00	1.218110301e+00	-3.941063755e-01	1.561117985e-01	-1.099253843e+00	1.054307185e+01	4.082199452e-02
42	2.134569346e+00	1.415040976e+00	-1.271668888e-01	9.738984609e-02	-8.360798111e-01	9.309186039e+00	4.082199452e-02
43	1.508767094e+00	1.594357104e+00	-9.569692331e-01	1.269479050e-01	-3.596023761e-01	1.078882430e+01	4.082199452e-02
44	1.613562811e+00	1.115971052e+00	-2.248396058e-01	1.170172357e-01	-8.833687516e-01	7.753092890e+00	4.082199452e-02
45	1.394609856e+00	1.375880655e+00	-6.039154175e-01	1.392954761e-01	-3.909596706e-01	1.107985028e+01	4.082199452e-02
46	2.571441211e+00	1.494142612e+00	-5.320081283e-01	1.343313004e-01	-9.069159165e-01	9.039823275e+00	4.082199452e-02
47	1.636280374e+00	1.670581390e+00	-9.551203840e-01	1.066940307e-01	-2.284623219e-01	8.262704126e+00	4.082199452e-02
48	2.346240120e+00	1.730741975e+00	-2.911870471e-01	2.593197905e-02	-8.835074885e-01	4.516077096e+00	4.082199452e-02
49	2.396254188e+00	1.604978277e+00	-9.978046699e-01	1.485935540e-01	-4.328601384e-01	7.144903665e+00	4.082199452e-02
0	1.374493953e+00	1.530801518e+00	-5.890519643e-01	7.134230148e-02	-3.433152601e-01	8.968820501e+00	4.082199452e-02
1	2.678264015e+00	1.352722497e+00	-7.759212297e-01	2.324859045e-02	-1.261876616e+00	5.497568695e+00	4.082199452e-02
2	2.389745024e+00	1.657657336e+00	-9.453849430e-01	8.703964098e-02	-3.152735688e-01	8.910732051e+00	4.082199452e-02
3	1.936049769e+00	1.493930979e+00	-3.167102850e-01	8.645273314e-02	-7.228479584e-01	9.052303741e+00	4.082199452e-02
4	2.553864000e+00	1.642609700e+00	-7.339562447e-01	1.140356034e-01	-8.027513380e-01	8.489711158e+00	4.082199452e-02
5	2.930594911e+00	1.247647525e+00	-1.034162990e+00	7.600812127e-02	-1.203354562e+00	4.919224536e+00	4.082199452e-02
6	2.431031670e+00	1.438093111e+00	-5.151680081e-01	1.449160615e-01	-9.278930376e-01	9.382995225e+00	4.082199452e-02
7	1.799483904e+00	1.441978090e+00	-5.935187331e-01	1.733910850e-01	-9.729973320e-01	9.044922017e+00	4.082199452e-02
8	2.391815332e+00	1.477230354e+00	-5.875822258e-01	1.114864444e-01	-5.952614393e-01	9.922184711e+00	4.082199452e-02
9	1.223132195e+00	1.611311087e+00	-8.333249126e-01	9.193854881e-02	-2.205736858e-01	8.567677677e+00	4.082199452e-02
10	1.817530912e+00	1.537238884e+00	-5.283074292e-01	1.173326832e-01	-4.386479026e-01	1.073858462e+01	4.082199452e-02
11	2.119073786e+00	1.468741873e+00	-5.865743548e-01	1.545358200e-01	-5.567253165e-01	9.788494246e+00	4.082199452e-02
12	2.276210900e+00	1.498385360e+00	-4.141572467e-01	1.231129164e-01	-4.323966649e-01	9.394329233e+00	4.082199452e-02
13	2.130168746e+00	1.560976607e+00	-4.129072406e-01	6.700758035e-02	-1.082756384e+00	9.105086998e+00	4.082199452e-02
14	2.403805164e+00	1.512385168e+00	-7.800134283e-01	5.991457895e-02	-1.080273202e+00	6.302757015e+00	4.082199452e-02
15	1.971710945e+00	1.399109249e+00	-1.662244478e-01	1.378871033e-01	-6.937363899e-01	1.020617409e+01	4.082199452e-02
16	1.259894546e+00	1.502453539e+00	-9.739232346e-01	1.159253338e-01	-3.031612285e-01	1.161690069e+01	4.082199452e-02
17	2.216450044e+00	1.307039308e+00	-1.744534291e-01	1.159105015e-01	-9.009924595e-01	9.482404623e+00	4.082199452e-02
18	2.231789619e+00	1.606118284e+00	-3.715529080e-01	1.070194996e-01	-8.974579334e-01	1.000091535e+01	4.082199452e-02
19	2.829414277e+00	1.530776768e+00	-5.935177409e-01	1.313285613e-01	-6.565880697e-01	7.105945328e+00	4.082199452e-02
20	1.858587849e+00	1.586838755e+00	-9.029447497e-01	1.110516402e-01	-1.339229582e-01	7.377843564e+00	4.082199452e-02
21	1.883323992e+00	1.636410256e+00	-5.118618896e-01	1.354466677e-01	-5.024682297e-01	9.976750911e+00	4.082199452e-02
22	1.562728912e+00	1.238284381e+00	-5.020198538e-02	1.293810467e-01	-8.357157572e-01	1.016530471e+01	4.082199452e-02
23	1.613669994e+00	1.451794293e+00	-2.492563149e-01	1.388389333e-01	-7.670011025e-01	9.738736844e+00	4.082199452e-02
24	1.739545923e+00	1.322840296e+00	-7.699628813e-01	1.067091100e-01	-1.637674649e-01	1.063794831e+01	4.082199452e-02
25	2.248332224e+00	1.650212813e+00	-5.369631659e-01	9.032353579e-02	-5.314321709e-01	9.672395290e+00	4.082199452e-02
26	1.659888183e+00	1.519374122e+00	-8.327778877e-01	1.571946189e-01	-2.351734314e-01	7.945918517e+00	4.082199452e-02
27	1.982208059e+00	1.632976678e+00	-3.588255262e-01	7.376187828e-02	-9.022501101e-01	8.694001511e+00	4.082199452e-02
28	1.987968475e+00	1.592863695e+00	-4.147167191e-01	8.338561316e-02	-1.237877493e+00	8.294164263e+00	4.082199452e-02
29	1.906566994e+00	1.464877672e+00	-8.353732113e-01	9.237661808e-02	-2.954004864e-01	1.147901610e+01	4.082199452e-02
30	2.054464999e+00	1.270211358e+00	-6.710330312e-01	9.653962754e-02	-1.362468265e+00	7.510588718e+00	4.082199452e-02
31	2.184414520e+00	1.284439211e+00	-4.957751247e-01	1.109201886e-01	-1.369801039e+00	7.925648839e+00	4.082199452e-02
32	2.656425038e+00	1.291860157e+00	-4.617583154e-01	9.272094421e-02	-8.131525590e-01	8.631009014e+00	4.082199452e-02
