walker	A	B	C	D	E	log_l	log_p
48	1.808544478e+00	1.449390595e+00	-6.245180042e-01	9.118627328e-02	-1.678052771e-01	2.263168405e+01	4.082199452e-02
49	1.288290552e+00	1.369805092e+00	-7.143831808e-01	1.214037406e-01	-2.934530981e-01	2.281499500e+01	4.082199452e-02
0	1.536535751e+00	1.392684442e+00	-4.112112467e-01	1.355048446e-01	-4.031771942e-01	2.409088816e+01	4.082199452e-02
1	1.642250784e+00	1.351580314e+00	-3.382401057e-01	1.652224264e-01	-6.226879658e-01	2.017591215e+01	4.082199452e-02
2	2.110984416e+00	1.465850484e+00	-3.647071635e-01	1.065701148e-01	-4.260772584e-01	2.105980063e+01	4.082199452e-02
3	1.185805175e+00	1.535798892e+00	-9.736015592e-01	1.337103622e-01	-3.784508314e-01	2.362231524e+01	4.082199452e-02
4	1.380393301e+00	1.191978458e+00	-2.898284452e-01	1.596757441e-01	-5.781998577e-01	1.904047608e+01	4.082199452e-02
5	1.506420218e+00	1.303078551e+00	-3.508156676e-01	1.288538176e-01	-4.100128446e-01	2.564902018e+01	4.082199452e-02
6	1.586361156e+00	1.489976571e+00	-8.839560435e-01	1.248748187e-01	-3.204572515e-01	2.299764572e+01	4.082199452e-02
7	1.277747730e+00	1.170784590e+00	-8.264574809e-01	1.461012658e-01	-3.419577136e-01	1.819457975e+01	4.082199452e-02
8	1.724907019e+00	1.413496360e+00	-1.017946365e+00	9.939449312e-02	-1.712829038e-01	2.378797067e+01	4.082199452e-02
9	1.811430691e+00	1.381147557e+00	-8.060354389e-01	9.716870851e-02	-2.214937762e-01	2.457248399e+01	4.082199452e-02
10	1.655162043e+00	1.425828137e+00	-1.008820728e+00	1.123915170e-01	-2.952142630e-01	2.203019391e+01	4.082199452e-02
11	1.599094246e+00	1.447131927e+00	-9.471005723e-01	1.423625362e-01	-3.108529773e-01	2.198958917e+01	4.082199452e-02
12	1.904365549e+00	1.529220629e+00	-5.628903825e-01	7.510064968e-02	-3.513443629e-01	1.909147337e+01	4.082199452e-02
13	1.510552850e+00	1.284774174e+00	-2.716161314e-01	1.483813774e-01	-5.934833938e-01	2.406268806e+01	4.082199452e-02
14	1.619960456e+00	1.367788839e+00	-7.437749954e-01	9.346437060e-02	-1.846172939e-01	2.574404263e+01	4.082199452e-02
15	1.675002704e+00	1.493471514e+00	-7.517855112e-01	8.814300996e-02	-2.358285562e-01	2.338063493e+01	4.082199452e-02
16	1.495051391e+00	1.470772557e+00	-8.986740900e-01	9.954854882e-02	-2.066598159e-01	2.487001726e+01	4.082199452e-02
17	1.782196737e+00	1.524042828e+00	-8.608669229e-01	1.082163103e-01	-2.065201697e-01	2.288707635e+01	4.082199452e-02
18	1.666097950e+00	1.408845896e+00	-6.417204790e-01	1.458868303e-01	-3.861554029e-01	2.127076385e+01	4.082199452e-02
19	1.706569516e+00	1.455461476e+00	-8.413871769e-01	9.992251911e-02	-1.439147417e-01	2.430714091e+01	4.082199452e-02
20	1.460220874e+00	1.398134694e+00	-8.385315243e-01	1.116714962e-01	-2.716558875e-01	2.369515843e+01	4.082199452e-02
21	1.424589603e+00	1.357198619e+00	-7.031264550e-01	9.781325840e-02	-2.128310203e-01	2.404899690e+01	4.082199452e-02
22	1.594554626e+00	1.424803641e+00	-8.999268682e-01	8.269719577e-02	-2.022701174e-01	2.423913722e+01	4.082199452e-02
23	1.301892679e+00	1.382763963e+00	-7.094255217e-01	1.241388607e-01	-2.319735858e-01	2.283023261e+01	4.082199452e-02
24	1.534581314e+00	1.352240853e+00	-3.289605144e-01	1.412602096e-01	-4.240054350e-01	2.451946502e+01	4.082199452e-02
25	1.669034099e+00	1.584084627e+00	-6.091298900e-01	1.487869137e-01	-3.940752306e-01	1.885549056e+01	4.082199452e-02
26	9.686871676e-01	1.556859374e+00	-8.655229768e-01	1.673126609e-01	-5.217673679e-01	1.590130431e+01	4.082199452e-02
27	1.842212689e+00	1.490209746e+00	-5.106066828e-01	1.572150996e-01	-2.991747607e-01	1.583066496e+01	4.082199452e-02
28	1.110614091e+00	1.446411653e+00	-9.664460081e-01	1.175920189e-01	-2.695903745e-01	2.212969549e+01	4.082199452e-02
29	1.609692673e+00	1.458943668e+00	-8.499979227e-01	1.438201889e-01	-3.591461262e-01	2.159074018e+01	4.082199452e-02
30	1.748987172e+00	1.378466678e+00	-6.514716461e-01	1.170306704e-01	-2.692100091e-01	2.394871726e+01	4.082199452e-02
31	1.397016800e+00	1.535855828e+00	-6.910694124e-01	1.123594663e-01	-3.370407944e-01	2.112175937e+01	4.082199452e-02
32	1.292973643e+00	1.521385953e+00	-1.073740626e+00	1.101379373e-01	-3.120518315e-01	2.296730629e+01	4.082199452e-02
33	1.539836348e+00	1.442659943e+00	-9.067213304e-01	1.167642584e-01	-2.061725634e-01	2.463185144e+01	4.082199452e-02
34	1.786197699e+00	1.449992928e+00	-6.950018476e-01	1.046435486e-01	-2.512988297e-01	2.426512229e+01	4.082199452e-02
35	1.613849960e+00	1.401332171e+00	-4.442910913e-01	1.184555423e-01	-3.344641642e-01	2.446958898e+01	4.082199452e-02
36	1.711820945e+00	1.296196005e+00	-1.773237474e-01	1.467586871e-01	-5.388270043e-01	2.141519120e+01	4.082199452e-02
37	1.958763026e+00	1.452833596e+00	-9.333654096e-01	8.429503301e-02	-1.446798313e-01	2.324588050e+01	4.082199452e-02
38	1.405978311e+00	1.248629377e+00	-1.410741680e-01	1.309179178e-01	-6.271393322e-01	2.321226673e+01	4.082199452e-02
39	1.824783660e+00	1.422696902e+00	-7.667485413e-01	1.097724438e-01	-2.332661600e-01	2.435178131e+01	4.082199452e-02
40	1.140429059e+00	1.337603239e+00	-5.823937786e-01	1.513647023e-01	-2.992382169e-01	1.896870741e+01	4.082199452e-02
41	1.977952346e+00	1.476033626e+00	-2.706579036e-01	9.275856935e-02	-5.775329061e-01	1.943594974e+01	4.082199452e-02
42	1.458451919e+00	1.260740487e+00	-3.135218362e-01	1.226927410e-01	-4.240542438e-01	2.459142789e+01	4.082199452e-02
43	1.620018477e+00	1.343724774e+00	-1.095476759e+00	1.225472756e-01	-3.231819834e-01	1.981256707e+01	4.082199452e-02
44	1.742770814e+00	1.492037052e+00	-1.023624163e+00	7.965059355e-02	-1.805690100e-01	2.260408231e+01	4.082199452e-02
45	1.678141291e+00	1.445527439e+00	-1.078145389e+00	7.976877369e-02	-2.136120704e-01	2.171698845e+01	4.082199452e-02
46	1.551100514e+00	1.342965380e+00	-6.272218041e-01	1.344540756e-01	-3.067526328e-01	2.295823480e+01	4.082199452e-02
47	1.421448036e+00	1.336457762e+00	-3.210904461e-01	1.237365717e-01	-3.851066278e-01	2.631437019e+01	4.082199452e-02
48	1.808544478e+00	1.449390595e+00	-6.245180042e-01	9.118627328e-02	-1.678052771e-01	2.263168405e+01	4.082199452e-02
49	1.288290552e+00	1.369805092e+00	-7.143831808e-01	1.214037406e-01	-2.934530981e-01	2.281499500e+01	4.082199452e-02
0	1.536535751e+00	1.392684442e+00	-4.112112467e-01	1.355048446e-01	-4.031771942e-01	2.409088816e+01	4.082199452e-02
1	1.642250784e+00	1.351580314e+00	-3.382401057e-01	1.652224264e-01	-6.226879658e-01	2.017591215e+01	4.082199452e-02
2	2.110984416e+00	1.465850484e+00	-3.647071635e-01	1.065701148e-01	-4.260772584e-01	2.105980063e+01	4.082199452e-02
3	1.185805175e+00	1.535798892e+00	-9.736015592e-01	1.337103622e-01	-3.784508314e-01	2.362231524e+01	4.082199452e-02
4	1.380393301e+00	1.191978458e+00	-2.898284452e-01	1.596757441e-01	-5.781998577e-01	1.904047608e+01	4.082199452e-02
5	1.506420218e+00	1.303078551e+00	-3.508156676e-01	1.288538176e-01	-4.100128446e-01	2.564902018e+01	4.082199452e-02
6	1.943322588e+00	1.449822770e+00	-8.839390384e-01	1.030744162e-01	-2.111447505e-01	2.351947927e+01	4.082199452e-02
7	1.277747730e+00	1.170784590e+00	-8.264574809e-01	1.461012658e-01	-3.419577136e-01	1.819457975e+01	4.082199452e-02
8	1.758076629e+00	1.420873760e+00	-9.912804865e-01	9.931617976e-02	-1.719659292e-01	2.415740807e+01	4.082199452e-02
9	1.811430691e+00	1.381147557e+00	-8.060354389e-01	9.716870851e-02	-2.214937762e-01	2.457248399e+01	4.082199452e-02
10	1.655162043e+00	1.425828137e+00	-1.008820728e+00	1.123915170e-01	-2.952142630e-01	2.203019391e+01	4.082199452e-02
11	1.502676972e+00	1.445657609e+00	-1.077010905e+00	1.617997081e-01	-3.415421414e-01	1.904151944e+01	4.082199452e-02
12	1.817525522e+00	1.496986138e+00	-5.270808305e-01	8.936132664e-02	-3.635814479e-01	2.029588883e+01	4.082199452e-02
13	1.494534920e+00	1.218249683e+00	-1.855585749e-01	1.563194986e-01	-7.108033050e-01	2.225907055e+01	4.082199452e-02
14	1.619960456e+00	1.367788839e+00	-7.437749954e-01	9.346437060e-02	-1.846172939e-01	2.574404263e+01	4.082199452e-02
15	1.675002704e+00	1.493471514e+00	-7.517855112e-01	8.814300996e-02	-2.358285562e-01	2.338063493e+01	4.082199452e-02
16	1.495051391e+00	1.470772557e+00	-8.986740900e-01	9.954854882e-02	-2.066598159e-01	2.487001726e+01	4.082199452e-02
17	1.741366387e+00	1.524847675e+00	-8.685849977e-01	1.099616922e-01	-2.182909418e-01	2.307928448e+01	4.082199452e-02
18	1.666097950e+00	1.408845896e+00	-6.417204790e-01	1.458868303e-01	-3.861554029e-01	2.127076385e+01	4.082199452e-02
19	1.874959415e+00	1.429484258e+00	-7.986354662e-01	8.899717144e-02	-6.807715965e-02	1.844753295e+01	4.082199452e-02
20	1.451273425e+00	1.393889847e+00	-8.952496200e-01	1.141243815e-01	-2.801737923e-01	2.328921040e+01	4.082199452e-02
21	1.424589603e+00	1.357198619e+00	-7.031264550e-01	9.781325840e-02	-2.128310203e-01	2.404899690e+01	4.082199452e-02
22	1.594554626e+00	1.424803641e+00	-8.999268682e-01	8.269719577e-02	-2.022701174e-01	2.423913722e+01	4.082199452e-02
23	1.397154981e+00	1.395987831e+00	-7.065883998e-01	1.203041527e-01	-2.357748415e-01	2.397767941e+01	4.082199452e-02
24	1.534581314e+00	1.352240853e+00	-3.289605144e-01	1.412602096e-01	-4.240054350e-01	2.451946502e+01	4.082199452e-02
25	1.659941954e+00	1.559014636e+00	-6.283165039e-01	1.474519532e-01	-3.786031484e-01	1.958393267e+01	4.082199452e-02
26	1.059060812e+00	1.549291420e+00	-8.839811633e-01	1.570781849e-01	-4.819327336e-01	1.918672977e+01	4.082199452e-02
27	1.842212689e+00	1.490209746e+00	-5.106066828e-01	1.572150996e-01	-2.991747607e-01	1.583066496e+01	4.082199452e-02
28	1.110614091e+00	1.446411653e+00	-9.664460081e-01	1.175920189e-01	-2.695903745e-01	2.212969549e+01	4.082199452e-02
29	1.609692673e+00	1.458943668e+00	-8.499979227e-01	1.438201889e-01	-3.591461262e-01	2.159074018e+01	4.082199452e-02
30	1.748987172e+00	1.378466678e+00	-6.514716461e-01	1.170306704e-01	-2.692100091e-01	2.394871726e+01	4.082199452e-02
31	1.294244429e+00	1.517634237e+00	-7.220274400e-01	9.859660943e-02	-3.154922962e-01	2.005253730e+01	4.082199452e-02
32	1.292973643e+00	1.521385953e+00	-1.073740626e+00	1.101379373e-01	-3.120518315e-01	2.296730629e+01	4.082199452e-02
33	1.539836348e+00	1.442659943e+00	-9.067213304e-01	1.167642584e-01	-2.061725634e-01	2.463185144e+01	4.082199452e-02
34	1.786197699e+00	1.449992928e+00	-6.950018476e-01	1.046435486e-01	-2.512988297e-01	2.426512229e+01	4.082199452e-02
35	1.613849960e+00	1.401332171e+00	-4.442910913e-01	1.184555423e-01	-3.344641642e-01	2.446958898e+01	4.082199452e-02
36	1.711820945e+00	1.296196005e+00	-1.773237474e-01	1.467586871e-01	-5.388270043e-01	2.141519120e+01	4.082199452e-02
37	1.935423521e+00	1.460318267e+00	-8.487068854e-01	9.889746421e-02	-1.756178390e-01	2.390110764e+01	4.082199452e-02
38	1.405978311e+00	1.248629377e+00	-1.410741680e-01	1.309179178e-01	-6.271393322e-01	2.321226673e+01	4.082199452e-02
39	1.824783660e+00	1.422696902e+00	-7.667485413e-01	1.097724438e-01	-2.332661600e-01	2.435178131e+01	4.082199452e-02
40	1.140429059e+00	1.337603239e+00	-5.823937786e-01	1.513647023e-01	-2.992382169e-01	1.896870741e+01	4.082199452e-02
41	1.977952346e+00	1.476033626e+00	-2.706579036e-01	9.275856935e-02	-5.775329061e-01	1.943594974e+01	4.082199452e-02
42	1.458451919e+00	1.260740487e+00	-3.135218362e-01	1.226927410e-01	-4.240542438e-01	2.459142789e+01	4.082199452e-02
43	1.427384349e+00	1.382556394e+00	-1.046683057e+00	1.206734175e-01	-3.029160157e-01	2.225495932e+01	4.082199452e-02
44	1.742770814e+00	1.492037052e+00	-1.023624163e+00	7.965059355e-02	-1.805690100e-01	2.260408231e+01	4.082199452e-02
45	1.678141291e+00	1.445527439e+00	-1.078145389e+00	7.976877369e-02	-2.136120704e-01	2.171698845e+01	4.082199452e-02
46	1.564722646e+00	1.296464134e+00	-8.292521632e-01	1.334713125e-01	-2.165686667e-01	2.095599380e+01	4.082199452e-02
47	1.389990184e+00	1.336585989e+00	-3.503412879e-01	1.268293225e-01	-3.754943382e-01	2.603032565e+01	4.082199452e-02
48	1.808544478e+00	1.449390595e+00	-6.245180042e-01	9.118627328e-02	-1.678052771e-01	2.263168405e+01	4.082199452e-02
49	1.288290552e+00	1.369805092e+00	-7.143831808e-01	1.214037406e-01	-2.934530981e-01	2.281499500e+01	4.082199452e-02
0	1.536535751e+00	1.392684442e+00	-4.112112467e-01	1.355048446e-01	-4.031771942e-01	2.409088816e+01	4.082199452e-02
1	1.599054988e+00	1.359406716e+00	-4.031579774e-01	1.573060093e-01	-5.544982200e-01	2.123466123e+01	4.082199452e-02
2	2.265338326e+00	1.495535526e+00	-3.841795488e-01	1.030961270e-01	-4.359588650e-01	1.978884393e+01	4.082199452e-02
3	1.266577273e+00	1.521154068e+00	-9.500487885e-01	1.356367977e-01	-3.747723046e-01	2.367358476e+01	4.082199452e-02
4	1.445446478e+00	1.228853353e+00	-4.802008814e-01	1.504277238e-01	-4.505736363e-01	2.046233945e+01	4.082199452e-02
5	1.506420218e+00	1.303078551e+00	-3.508156676e-01	1.288538176e-01	-4.100128446e-01	2.564902018e+01	4.082199452e-02
6	1.943322588e+00	1.449822770e+00	-8.839390384e-01	1.030744162e-01	-2.111447505e-01	2.351947927e+01	4.082199452e-02
7	1.277747730e+00	1.170784590e+00	-8.264574809e-01	1.461012658e-01	-3.419577136e-01	1.819457975e+01	4.082199452e-02
8	1.758076629e+00	1.420873760e+00	-9.912804865e-01	9.931617976e-02	-1.719659292e-01	2.415740807e+01	4.082199452e-02
9	1.811430691e+00	1.381147557e+00	-8.060354389e-01	9.716870851e-02	-2.214937762e-01	2.457248399e+01	4.082199452e-02
10	1.615881565e+00	1.414853334e+00	-8.109355426e-01	1.200449851e-01	-3.309638039e-01	2.167862711e+01	4.082199452e-02
11	1.502918429e+00	1.445279841e+00	-1.072262884e+00	1.616121913e-01	-3.419816798e-01	1.912285386e+01	4.082199452e-02
12	1.817525522e+00	1.496986138e+00	-5.270808305e-01	8.936132664e-02	-3.635814479e-01	2.029588883e+01	4.082199452e-02
13	1.517814496e+00	1.200552853e+00	-1.482222978e-01	1.562789408e-01	-7.230382687e-01	2.091061508e+01	4.082199452e-02
14	1.619960456e+00	1.367788839e+00	-7.437749954e-01	9.346437060e-02	-1.846172939e-01	2.574404263e+01	4.082199452e-02
15	1.645447727e+00	1.498279349e+00	-7.372290258e-01	8.649834104e-02	-2.385474353e-01	2.293965849e+01	4.082199452e-02
16	1.470954789e+00	1.475112187e+00	-8.978620321e-01	1.027281329e-01	-2.218737725e-01	2.470534785e+01	4.082199452e-02
17	1.741366387e+00	1.524847675e+00	-8.685849977e-01	1.099616922e-01	-2.182909418e-01	2.307928448e+01	4.082199452e-02
18	1.666097950e+00	1.408845896e+00	-6.417204790e-01	1.458868303e-01	-3.861554029e-01	2.127076385e+01	4.082199452e-02
19	1.874205355e+00	1.429510361e+00	-7.994128773e-01	8.898437344e-02	-6.856204299e-02	1.851890398e+01	4.082199452e-02
20	1.441671942e+00	1.391818268e+00	-8.949361907e-01	1.162303633e-01	-2.853942320e-01	2.319251288e+01	4.082199452e-02
21	1.424589603e+00	1.357198619e+00	-7.031264550e-01	9.781325840e-02	-2.128310203e-01	2.404899690e+01	4.082199452e-02
22	1.585474802e+00	1.420615566e+00	-8.736231784e-01	8.438899795e-02	-2.096819557e-01	2.423074115e+01	4.082199452e-02
23	1.397154981e+00	1.395987831e+00	-7.065883998e-01	1.203041527e-01	-2.357748415e-01	2.397767941e+01	4.082199452e-02
24	1.484849463e+00	1.346713456e+00	-2.717282057e-01	1.288832613e-01	-3.233496572e-01	2.263654710e+01	4.082199452e-02
25	1.647446319e+00	1.549442892e+00	-6.435800856e-01	1.456645635e-01	-3.732670762e-01	2.005629525e+01	4.082199452e-02
26	1.040349827e+00	1.581676694e+00	-8.889029244e-01	1.580173768e-01	-4.939090811e-01	1.799041266e+01	4.082199452e-02
27	1.848509860e+00	1.478532281e+00	-5.659944013e-01	1.440968433e-01	-2.547348658e-01	1.780641634e+01	4.082199452e-02
28	1.110614091e+00	1.446411653e+00	-9.664460081e-01	1.175920189e-01	-2.695903745e-01	2.212969549e+01	4.082199452e-02
29	1.609692673e+00	1.458943668e+00	-8.499979227e-01	1.438201889e-01	-3.591461262e-01	2.159074018e+01	4.082199452e-02
30	1.748987172e+00	1.378466678e+00	-6.514716461e-01	1.170306704e-01	-2.692100091e-01	2.394871726e+01	4.082199452e-02
31	1.294244429e+00	1.517634237e+00	-7.220274400e-01	9.859660943e-02	-3.154922962e-01	2.005253730e+01	4.082199452e-02
32	1.292973643e+00	1.521385953e+00	-1.073740626e+00	1.101379373e-01	-3.120518315e-01	2.296730629e+01	4.082199452e-02
33	1.539836348e+00	1.442659943e+00	-9.067213304e-01	1.167642584e-01	-2.061725634e-01	2.463185144e+01	4.082199452e-02
34	1.786197699e+00	1.449992928e+00	-6.950018476e-01	1.046435486e-01	-2.512988297e-01	2.426512229e+01	4.082199452e-02
35	1.612730104e+00	1.398941705e+00	-4.530662738e-01	1.187978265e-01	-3.317767379e-01	2.449676584e+01	4.082199452e-02
36	1.711820945e+00	1.296196005e+00	-1.773237474e-01	1.467586871e-01	-5.388270043e-01	2.141519120e+01	4.082199452e-02
37	1.935423521e+00	1.460318267e+00	-8.487068854e-01	9.889746421e-02	-1.756178390e-01	2.390110764e+01	4.082199452e-02
38	1.408689329e+00	1.245838011e+00	-1.278676002e-01	1.311370834e-01	-6.348260243e-01	2.292517085e+01	4.082199452e-02
39	1.804202482e+00	1.423076833e+00	-7.961205697e-01	1.100902312e-01	-2.407826842e-01	2.426869534e+01	4.082199452e-02
40	1.140429059e+00	1.337603239e+00	-5.823937786e-01	1.513647023e-01	-2.992382169e-01	1.896870741e+01	4.082199452e-02
41	1.739957161e+00	1.416077129e+00	-2.712784388e-01	1.047803002e-01	-4.988503462e-01	2.147793517e+01	4.082199452e-02
42	1.458451919e+00	1.260740487e+00	-3.135218362e-01	1.226927410e-01	-4.240542438e-01	2.459142789e+01	4.082199452e-02
43	1.427384349e+00	1.382556394e+00	-1.046683057e+00	1.206734175e-01	-3.029160157e-01	2.225495932e+01	4.082199452e-02
44	1.742770814e+00	1.492037052e+00	-1.023624163e+00	7.965059355e-02	-1.805690100e-01	2.260408231e+01	4.082199452e-02
45	1.638919816e+00	1.437655299e+00	-1.041984581e+00	8.499107983e-02	-2.198577601e-01	2.263156302e+01	4.082199452e-02
46	1.564722646e+00	1.296464134e+00	-8.292521632e-01	1.334713125e-01	-2.165686667e-01	2.095599380e+01	4.082199452e-02
47	1.377876076e+00	1.324860521e+00	-2.722225087e-01	1.230699196e-01	-3.791442833e-01	2.603186537e+01	4.082199452e-02
48	1.674913765e+00	1.448820226e+00	-6.899859706e-01	9.624210505e-02	-1.872937754e-01	2.471113826e+01	4.082199452e-02
49	1.246934632e+00	1.365993552e+00	-7.648895124e-01	1.190545949e-01	-2.751738283e-01	2.255223829e+01	4.082199452e-02
0	1.605001901e+00	1.508376698e+00	-4.968681325e-01	1.467388656e-01	-3.848715965e-01	2.011799213e+01	4.082199452e-02
1	1.599054988e+00	1.359406716e+00	-4.031579774e-01	1.573060093e-01	-5.544982200e-01	2.123466123e+01	4.082199452e-02
2	2.201097447e+00	1.491950216e+00	-4.298209429e-01	1.070863152e-01	-4.284326688e-01	2.063292991e+01	4.082199452e-02
3	1.266577273e+00	1.521154068e+00	-9.500487885e-01	1.356367977e-01	-3.747723046e-01	2.367358476e+01	4.082199452e-02
4	1.447407156e+00	1.230969372e+00	-4.858940537e-01	1.497645823e-01	-4.482355385e-01	2.052050605e+01	4.082199452e-02
5	1.506420218e+00	1.303078551e+00	-3.508156676e-01	1.288538176e-01	-4.100128446e-01	2.564902018e+01	4.082199452e-02
6	2.110509071e+00	1.414631570e+00	-7.674929745e-01	1.226012767e-01	-2.366336824e-01	2.023416437e+01	4.082199452e-02
7	1.277747730e+00	1.170784590e+00	-8.264574809e-01	1.461012658e-01	-3.419577136e-01	1.819457975e+01	4.082199452e-02
8	1.758076629e+00	1.420873760e+00	-9.912804865e-01	9.931617976e-02	-1.719659292e-01	2.415740807e+01	4.082199452e-02
9	1.811430691e+00	1.381147557e+00	-8.060354389e-01	9.716870851e-02	-2.214937762e-01	2.457248399e+01	4.082199452e-02
10	1.615881565e+00	1.414853334e+00	-8.109355426e-01	1.200449851e-01	-3.309638039e-01	2.167862711e+01	4.082199452e-02
11	1.502918429e+00	1.445279841e+00	-1.072262884e+00	1.616121913e-01	-3.419816798e-01	1.912285386e+01	4.082199452e-02
12	1.891918841e+00	1.522111852e+00	-4.421014833e-01	8.577197362e-02	-4.555417833e-01	1.864758691e+01	4.082199452e-02
13	1.517814496e+00	1.200552853e+00	-1.482222978e-01	1.562789408e-01	-7.230382687e-01	2.091061508e+01	4.082199452e-02
14	1.619960456e+00	1.367788839e+00	-7.437749954e-01	9.346437060e-02	-1.846172939e-01	2.574404263e+01	4.082199452e-02
15	1.645447727e+00	1.498279349e+00	-7.372290258e-01	8.649834104e-02	-2.385474353e-01	2.293965849e+01	4.082199452e-02
16	1.470954789e+00	1.475112187e+00	-8.978620321e-01	1.027281329e-01	-2.218737725e-01	2.470534785e+01	4.082199452e-02
17	1.741366387e+00	1.524847675e+00	-8.685849977e-01	1.099616922e-01	-2.182909418e-01	2.307928448e+01	4.082199452e-02
18	1.666097950e+00	1.408845896e+00	-6.417204790e-01	1.458868303e-01	-3.861554029e-01	2.127076385e+01	4.082199452e-02
19	1.834393229e+00	1.433367858e+00	-7.775528591e-01	9.043423756e-02	-9.228086966e-02	2.082204598e+01	4.082199452e-02
20	1.482394562e+00	1.357065216e+00	-9.426972723e-01	1.211011819e-01	-2.770805053e-01	2.268611866e+01	4.082199452e-02
21	1.411058782e+00	1.343603538e+00	-6.628757482e-01	9.515607763e-02	-2.148377746e-01	2.344603500e+01	4.082199452e-02
22	1.585474802e+00	1.420615566e+00	-8.736231784e-01	8.438899795e-02	-2.096819557e-01	2.423074115e+01	4.082199452e-02
23	1.293625183e+00	1.355255579e+00	-4.797572765e-01	1.265637778e-01	-2.691324921e-01	2.296568274e+01	4.082199452e-02
24	1.473708688e+00	1.331957302e+00	-2.506841428e-01	1.292129525e-01	-3.689127093e-01	2.466568709e+01	4.082199452e-02
25	1.647446319e+00	1.549442892e+00	-6.435800856e-01	1.456645635e-01	-3.732670762e-01	2.005629525e+01	4.082199452e-02
26	1.040349827e+00	1.581676694e+00	-8.889029244e-01	1.580173768e-01	-4.939090811e-01	1.799041266e+01	4.082199452e-02
27	1.958142538e+00	1.451793246e+00	-6.503107934e-01	1.351020966e-01	-2.471604872e-01	1.968423929e+01	4.082199452e-02
28	1.138776380e+00	1.449913722e+00	-9.620766381e-01	1.172513345e-01	-2.672999199e-01	2.250014980e+01	4.082199452e-02
29	1.611914733e+00	1.435526806e+00	-1.017278613e+00	1.424375860e-01	-3.469597444e-01	2.137289007e+01	4.082199452e-02
30	1.740369520e+00	1.338260816e+00	-3.293012325e-01	1.338256566e-01	-3.614064494e-01	2.282898349e+01	4.082199452e-02
31	1.292686242e+00	1.512639826e+00	-7.234391377e-01	9.927041004e-02	-3.141643743e-01	2.021372289e+01	4.082199452e-02
32	1.292973643e+00	1.521385953e+00	-1.073740626e+00	1.101379373e-01	-3.120518315e-01	2.296730629e+01	4.082199452e-02
33	1.505698403e+00	1.438692619e+00	-9.444042433e-01	1.137413936e-01	-2.008017845e-01	2.467908612e+01	4.082199452e-02
34	1.935616240e+00	1.495697272e+00	-5.731785866e-01	9.654924266e-02	-2.386187094e-01	2.167903437e+01	4.082199452e-02
35	1.616425519e+00	1.402273983e+00	-4.566205849e-01	1.184482724e-01	-3.290571896e-01	2.444154844e+01	4.082199452e-02
36	1.679979456e+00	1.346937370e+00	-3.870496819e-01	1.458425240e-01	-4.828062123e-01	2.290686008e+01	4.082199452e-02
37	2.066767303e+00	1.416642796e+00	-8.352527732e-01	9.140885755e-02	-1.467353827e-01	2.243791923e+01	4.082199452e-02
38	1.447502365e+00	1.260302132e+00	-1.649483583e-01	1.332409668e-01	-6.130767975e-01	2.442381959e+01	4.082199452e-02
39	1.778865825e+00	1.414440407e+00	-8.117029497e-01	1.265859192e-01	-3.654082638e-01	2.023270793e+01	4.082199452e-02
40	1.239851531e+00	1.378966068e+00	-6.772869463e-01	1.367347734e-01	-2.759669143e-01	2.175934347e+01	4.082199452e-02
41	1.953889173e+00	1.534126370e+00	-2.391752533e-01	9.116760706e-02	-5.556922032e-01	1.873258217e+01	4.082199452e-02
42	1.458451919e+00	1.260740487e+00	-3.135218362e-01	1.226927410e-01	-4.240542438e-01	2.459142789e+01	4.082199452e-02
43	1.427384349e+00	1.382556394e+00	-1.046683057e+00	1.206734175e-01	-3.029160157e-01	2.225495932e+01	4.082199452e-02
44	1.753088576e+00	1.501156773e+00	-1.042408366e+00	7.720134373e-02	-1.712187761e-01	2.190475386e+01	4.082199452e-02
45	1.638919816e+00	1.437655299e+00	-1.041984581e+00	8.499107983e-02	-2.198577601e-01	2.263156302e+01	4.082199452e-02
46	1.599547973e+00	1.341489967e+00	-8.370066345e-01	1.288363890e-01	-2.169082133e-01	2.238900573e+01	4.082199452e-02
47	1.377876076e+00	1.324860521e+00	-2.722225087e-01	1.230699196e-01	-3.791442833e-01	2.603186537e+01	4.082199452e-02
48	1.721507541e+00	1.451608882e+00	-6.199314076e-01	9.142364213e-02	-1.835743190e-01	2.327478041e+01	4.082199452e-02
49	1.246934632e+00	1.365993552e+00	-7.648895124e-01	1.190545949e-01	-2.751738283e-01	2.255223829e+01	4.082199452e-02
0	1.605001901e+00	1.508376698e+00	-4.968681325e-01	1.467388656e-01	-3.848715965e-01	2.011799213e+01	4.082199452e-02
1	1.599054988e+00	1.359406716e+00	-4.031579774e-01	1.573060093e-01	-5.544982200e-01	2.123466123e+01	4.082199452e-02
2	2.091514435e+00	1.502378352e+00	-5.273946198e-01	1.068615164e-01	-4.166361698e-01	2.067093381e+01	4.082199452e-02
3	1.107804732e+00	1.520910889e+00	-1.079015242e+00	1.482973423e-01	-3.542651513e-01	2.270588732e+01	4.082199452e-02
4	1.489737057e+00	1.200940311e+00	-4.205837771e-01	1.542238996e-01	-4.730515559e-01	1.943010109e+01	4.082199452e-02
5	1.506420218e+00	1.303078551e+00	-3.508156676e-01	1.288538176e-01	-4.100128446e-01	2.564902018e+01	4.082199452e-02
